    
   BASELINE = 1    , complete set with tolerances for, detector distribution, bare channel, constant laser position
   EX_POW (W), SPOT_DIA, N_LENS, LENS_DIA (um), TOL (um), EFL (um), PDMS_LENS_DET (um), WD_PDMS, ANG, X_SHIFT, DIFF_X, DET_RAD (um), EX_DET_R, EX_DET_F, EX_SPOT_R, EX_SPOT_F, SPOT_DET_R, SPOT_DET_F, THETA, SNR
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 170              , 628.333333, 35.01701, 449      , 0          , 324       , 0          , 0          , 4826        , 145.9711    , 977          , 65704420     , 36.42835, -1    
 , ,, , , ,220             
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 220              , 678.333333, 33.02143, 449      , 0          , 25        , 0          , 0          , 4901        , 149.1851    , 7            , 470759.7     , 3.032161, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 220              , 678.333333, 33.02143, 449      , 0          , 47.0204081, 0          , 0          , 4901        , 149.1851    , 22           , 1479531      , 5.376793, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 220              , 678.333333, 33.02143, 449      , 0          , 75.9387755, 0          , 0          , 4901        , 149.1851    , 52           , 3497072      , 8.270493, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 220              , 678.333333, 33.02143, 449      , 0          , 111.755102, 0          , 0          , 4901        , 149.1851    , 142          , 9549696      , 13.68768, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 220              , 678.333333, 33.02143, 449      , 0          , 154.469387, 0          , 0          , 4901        , 149.1851    , 240          , 16140330     , 17.82423, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 220              , 678.333333, 33.02143, 449      , 0          , 204.081632, 0          , 0          , 4901        , 149.1851    , 421          , 28312820     , 23.6804 , -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 220              , 678.333333, 33.02143, 449      , 0          , 260.591836, 0          , 0          , 4901        , 149.1851    , 576          , 38736770     , 27.77308, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 220              , 678.333333, 33.02143, 449      , 0          , 324       , 0          , 0          , 4901        , 149.1851    , 833          , 56020300     , 33.55039, -1    
 , ,, , , ,270             
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 270              , 728.333333, 31.21897, 449      , 0          , 25        , 0          , 0          , 5060        , 164.2828    , 11           , 739763.8     , 3.801269, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 270              , 728.333333, 31.21897, 449      , 0          , 47.0204081, 0          , 0          , 5060        , 164.2828    , 30           , 2017538      , 6.27958 , -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 270              , 728.333333, 31.21897, 449      , 0          , 75.9387755, 0          , 0          , 5060        , 164.2828    , 65           , 4371331      , 9.248704, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 270              , 728.333333, 31.21897, 449      , 0          , 111.755102, 0          , 0          , 5060        , 164.2828    , 131          , 8809913      , 13.1444 , -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 270              , 728.333333, 31.21897, 449      , 0          , 154.469387, 0          , 0          , 5060        , 164.2828    , 242          , 16274800     , 17.89895, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 270              , 728.333333, 31.21897, 449      , 0          , 204.081632, 0          , 0          , 5060        , 164.2828    , 375          , 25219210     , 22.33164, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 270              , 728.333333, 31.21897, 449      , 0          , 260.591836, 0          , 0          , 5060        , 164.2828    , 535          , 35979390     , 26.74731, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 270              , 728.333333, 31.21897, 449      , 0          , 324       , 0          , 0          , 5060        , 164.2828    , 751          , 50505590     , 31.81007, -1    
 , ,, , , ,320             
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 320              , 778.333333, 29.58598, 449      , 0          , 25        , 0          , 0          , 5022        , 166.6456    , 11           , 739762.3     , 3.801269, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 320              , 778.333333, 29.58598, 449      , 0          , 47.0204081, 0          , 0          , 5022        , 166.6456    , 27           , 1815780      , 5.957034, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 320              , 778.333333, 29.58598, 449      , 0          , 75.9387755, 0          , 0          , 5022        , 166.6456    , 61           , 4102318      , 8.959011, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 320              , 778.333333, 29.58598, 449      , 0          , 111.755102, 0          , 0          , 5022        , 166.6456    , 112          , 7532124      , 12.14998, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 320              , 778.333333, 29.58598, 449      , 0          , 154.469387, 0          , 0          , 5022        , 166.6456    , 218          , 14660740     , 16.98132, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 320              , 778.333333, 29.58598, 449      , 0          , 204.081632, 0          , 0          , 5022        , 166.6456    , 337          , 22663620     , 21.15619, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 320              , 778.333333, 29.58598, 449      , 0          , 260.591836, 0          , 0          , 5022        , 166.6456    , 480          , 32280510     , 25.31106, -1    
   .0004    ,         25, 1.76      , 250        , 0     , 333.33 , 320              , 778.333333, 29.58598, 449      , 0          , 324       , 0          , 0          , 5022        , 166.6456    , 680          , 45730680     , 30.23128, -1    
 , , 2.21     
 , , ,150        , 0     
 , ,, , , ,20              
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 20               , 201.25    , 64.54284, 449      , 0          , 25        , 0          , 0          , 8           , .0006565856 , 63           , 4236918      , 9.105   , -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 20               , 201.25    , 64.54284, 449      , 0          , 47.0204081, 0          , 0          , 8           , .0006565856 , 214          , 14392070     , 16.82367, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 20               , 201.25    , 64.54284, 449      , 0          , 75.9387755, 0          , 0          , 8           , .0006565856 , 502          , 33760830     , 25.89446, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 20               , 201.25    , 64.54284, 449      , 0          , 111.755102, 0          , 0          , 8           , .0006565856 , 952          , 64024260     , 35.94313, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 20               , 201.25    , 64.54284, 449      , 0          , 154.469387, 0          , 0          , 8           , .0006565856 , 1595         , 107258500    , 47.07816, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 20               , 201.25    , 64.54284, 449      , 0          , 204.081632, 0          , 0          , 8           , .0006565856 , 2199         , 147873800    , 55.93037, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 20               , 201.25    , 64.54284, 449      , 0          , 260.591836, 0          , 0          , 8           , .0006565856 , 2349         , 157961200    , 57.98103, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 20               , 201.25    , 64.54284, 449      , 0          , 324       , 0          , 0          , 8           , .0006565856 , 2407         , 161864600    , 58.76161, -1    
 , ,, , , ,70              
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 70               , 251.25    , 59.56932, 449      , 0          , 25        , 0          , 0          , 28          , .0007275819 , 60           , 4035152      , 8.885124, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 70               , 251.25    , 59.56932, 449      , 0          , 47.0204081, 0          , 0          , 28          , .0007275819 , 162          , 10894910     , 14.62479, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 70               , 251.25    , 59.56932, 449      , 0          , 75.9387755, 0          , 0          , 28          , .0007275819 , 364          , 24479920     , 21.99753, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 70               , 251.25    , 59.56932, 449      , 0          , 111.755102, 0          , 0          , 28          , .0007275819 , 717          , 48220050     , 31.06305, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 70               , 251.25    , 59.56932, 449      , 0          , 154.469387, 0          , 0          , 28          , .0007275819 , 1130         , 75994560     , 39.28554, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 70               , 251.25    , 59.56932, 449      , 0          , 204.081632, 0          , 0          , 28          , .0007275819 , 1773         , 119228800    , 49.80432, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 70               , 251.25    , 59.56932, 449      , 0          , 260.591836, 0          , 0          , 28          , .0007275819 , 2267         , 152452400    , 56.86593, -1    
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 70               , 251.25    , 59.56932, 449      , 0          , 324       , 0          , 0          , 28          , .0007275819 , 2363         , 158905500    , 58.17004, -1    
 , ,, , , ,120             
   .0004    ,         25, 2.21      , 150        , 0     , 106.25 , 120              , 301.25    , 55.05511, 449      , 0          , 25        , 0          , 0          , 5644        , 122.9538    , 20           , 1345048      , 5.1264  , -1    
