 250um cubic zirconia ball, TOP=(PDMS_CHAN_LENS)+(LENS_DIA); BOT=(PDMS_CHAN_LENS) 
 EMISSION (um), N_LENS, LENS_DIA (um), EFF (um), BFL (um), PDMS_CHAN_LENS (um), PDMS_LENS_DET (um), AIR_GAP (um), DET_RAD (um), BASE_RAYS, N_RAYS
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 302.5            , 2         , 60        , 38                  , 319            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 312.25           , 2         , 60        , 38                  , 315            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 322              , 2         , 60        , 37                  , 319            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 331.75           , 2         , 60        , 38                  , 307            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 341.5            , 2         , 60        , 38                  , 320            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 351.25           , 2         , 60        , 34                  , 301            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 361              , 2         , 60        , 38                  , 306            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 370.75           , 2         , 60        , 34                  , 314            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 380.5            , 2         , 60        , 31                  , 296            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 390.25           , 2         , 60        , 32                  , 290            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 400              , 2         , 60        , 33                  , 287            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 400              , 2         , 60        , 33                  , 287            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 10               , 2         , 70        , 153                 , 376            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 19.75            , 2         , 70        , 143                 , 360            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 29.5             , 2         , 70        , 136                 , 372            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 39.25            , 2         , 70        , 131                 , 359            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 49               , 2         , 70        , 132                 , 353            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 58.75            , 2         , 70        , 128                 , 355            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 68.5             , 2         , 70        , 120                 , 374            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 78.25            , 2         , 70        , 111                 , 369            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 88               , 2         , 70        , 112                 , 370            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 97.75            , 2         , 70        , 103                 , 368            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 107.5            , 2         , 70        , 100                 , 366            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 117.25           , 2         , 70        , 101                 , 353            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 127              , 2         , 70        , 94                  , 371            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 136.75           , 2         , 70        , 94                  , 371            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 146.5            , 2         , 70        , 85                  , 367            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 156.25           , 2         , 70        , 84                  , 376            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 166              , 2         , 70        , 75                  , 374            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 175.75           , 2         , 70        , 73                  , 363            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 185.5            , 2         , 70        , 69                  , 369            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 195.25           , 2         , 70        , 66                  , 348            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 205              , 2         , 70        , 65                  , 351            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 214.75           , 2         , 70        , 59                  , 352            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 224.5            , 2         , 70        , 60                  , 342            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 234.25           , 2         , 70        , 59                  , 348            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 244              , 2         , 70        , 55                  , 367            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 253.75           , 2         , 70        , 52                  , 335            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 263.5            , 2         , 70        , 54                  , 349            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 273.25           , 2         , 70        , 50                  , 343            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 283              , 2         , 70        , 50                  , 327            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 292.75           , 2         , 70        , 47                  , 321            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 302.5            , 2         , 70        , 43                  , 322            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 312.25           , 2         , 70        , 43                  , 319            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 322              , 2         , 70        , 42                  , 325            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 331.75           , 2         , 70        , 43                  , 313            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 341.5            , 2         , 70        , 43                  , 332            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 351.25           , 2         , 70        , 38                  , 309            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 361              , 2         , 70        , 42                  , 313            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 370.75           , 2         , 70        , 42                  , 323            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 380.5            , 2         , 70        , 38                  , 307            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 390.25           , 2         , 70        , 39                  , 298            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 400              , 2         , 70        , 39                  , 301            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 390.25           , 2         , 70        , 39                  , 298            
 150um sapphire ball - with average fresnel consideration
 EMISSION (um), N_LENS, LENS_DIA (um), EFF (um), BFL (um), PDMS_CHAN_LENS (um), PDMS_LENS_DET (um), AIR_GAP (um), DET_RAD (um), BASE_RAYS, N_RAYS , BASEFLUX. , NFLUX.
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 10               , 2         , 20        , 18                  , 38              , 18          , 38      
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 53.3333333333333 , 2         , 20        , 12                  , 37              , 12          , 37      
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 96.6666666666666 , 2         , 20        , 10                  , 94              , 10          , 94      
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 140              , 2         , 20        , 7                   , 119             , 7           , 119     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 183.333333333333 , 2         , 20        , 5                   , 120             , 5           , 120     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 226.666666666666 , 2         , 20        , 5                   , 149             , 5           , 149     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 270              , 2         , 20        , 5                   , 167             , 5           , 167     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 313.333333333333 , 2         , 20        , 4                   , 149             , 4           , 149     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 356.666666666666 , 2         , 20        , 4                   , 155             , 4           , 155     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 400              , 2         , 20        , 4                   , 147             , 4           , 147     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 53.3333333333333 , 2         , 20        , 12                  , 37              , 12          , 37      
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 10               , 2         , 45        , 70                  , 277             , 70          , 277     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 53.3333333333333 , 2         , 45        , 55                  , 339             , 55          , 339     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 96.6666666666666 , 2         , 45        , 48                  , 379             , 48          , 379     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 140              , 2         , 45        , 42                  , 372             , 42          , 372     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 183.333333333333 , 2         , 45        , 37                  , 345             , 37          , 345     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 226.666666666666 , 2         , 45        , 32                  , 345             , 32          , 345     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 270              , 2         , 45        , 27                  , 331             , 27          , 331     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 313.333333333333 , 2         , 45        , 26                  , 304             , 26          , 304     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 356.666666666666 , 2         , 45        , 20                  , 301             , 20          , 301     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 400              , 2         , 45        , 19                  , 275             , 19          , 275     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 400              , 2         , 45        , 19                  , 275             , 19          , 275     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 10               , 2         , 70        , 153                 , 376             , 153         , 376     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 53.3333333333333 , 2         , 70        , 128                 , 348             , 128         , 348     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 96.6666666666666 , 2         , 70        , 108                 , 382             , 108         , 382     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 140              , 2         , 70        , 84                  , 384             , 84          , 384     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 183.333333333333 , 2         , 70        , 67                  , 362             , 67          , 362     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 226.666666666666 , 2         , 70        , 59                  , 364             , 59          , 364     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 270              , 2         , 70        , 52                  , 353             , 52          , 353     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 313.333333333333 , 2         , 70        , 44                  , 323             , 44          , 323     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 356.666666666666 , 2         , 70        , 41                  , 326             , 41          , 326     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 400              , 2         , 70        , 39                  , 301             , 39          , 301     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 400              , 2         , 70        , 39                  , 301             , 39          , 301     
 150um sapphire ball - FRESNEL AVE, REFLECTIVE COATING on CHANNEL BOTTOM
 EMISSION (um), N_LENS, LENS_DIA (um), EFF (um), BFL (um), PDMS_CHAN_LENS (um), PDMS_LENS_DET (um), AIR_GAP (um), DET_RAD (um), BASE_RAYS, N_RAYS , BASEFLUX. , NFLUX.
 150um sapphire ball - FRESNEL AVE, REFLECTIVE COATING on CHANNEL BOTTOM
 EMISSION (um), N_LENS, LENS_DIA (um), EFF (um), BFL (um), PDMS_CHAN_LENS (um), PDMS_LENS_DET (um), AIR_GAP (um), DET_RAD (um), BASE_RAYS, N_RAYS , BASEFLUX. , NFLUX.
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 47                  , 356             , 47          , 356     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 48                  , 360             , 48          , 360     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 48                  , 352             , 48          , 352     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 47                  , 357             , 47          , 357     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 44                  , 369             , 44          , 369     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 47                  , 366             , 47          , 366     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 48                  , 365             , 48          , 365     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 41                  , 377             , 41          , 377     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 49                  , 390             , 49          , 390     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 48                  , 394             , 48          , 394     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 46                  , 427             , 46          , 427     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 51                  , 414             , 51          , 414     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 51                  , 434             , 51          , 434     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 54                  , 460             , 54          , 460     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 55                  , 478             , 55          , 478     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 58                  , 485             , 58          , 485     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 52                  , 463             , 52          , 463     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 59                  , 478             , 59          , 478     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 60                  , 513             , 60          , 513     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 56                  , 544             , 56          , 544     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 69                  , 587             , 69          , 587     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 48                  , 352             , 48          , 352     
 150um sapphire ball - FRESNEL AVE, REFLECTIVE COATING on PDMS BOTTOM
 EMISSION (um), N_LENS, LENS_DIA (um), EFF (um), BFL (um), PDMS_CHAN_LENS (um), PDMS_LENS_DET (um), AIR_GAP (um), DET_RAD (um), BASE_RAYS, N_RAYS , BASEFLUX. , NFLUX.
 150um sapphire ball - FRESNEL AVE, REFLECTIVE COATING on PDMS BOTTOM
 EMISSION (um), N_LENS, LENS_DIA (um), EFF (um), BFL (um), PDMS_CHAN_LENS (um), PDMS_LENS_DET (um), AIR_GAP (um), DET_RAD (um), BASE_RAYS, N_RAYS , BASEFLUX. , NFLUX.
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 46                  , 365             , 46          , 365     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 47                  , 358             , 47          , 358     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 44                  , 349             , 44          , 349     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 43                  , 352             , 43          , 352     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 48                  , 342             , 48          , 342     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 43                  , 361             , 43          , 361     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 40                  , 365             , 40          , 365     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 42                  , 355             , 42          , 355     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 45                  , 355             , 45          , 355     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 41                  , 365             , 41          , 365     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 44                  , 363             , 44          , 363     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 45                  , 372             , 45          , 372     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 44                  , 359             , 44          , 359     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 44                  , 367             , 44          , 367     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 46                  , 374             , 46          , 374     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 44                  , 364             , 44          , 364     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 44                  , 362             , 44          , 362     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 44                  , 374             , 44          , 374     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 45                  , 359             , 45          , 359     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 48                  , 376             , 48          , 376     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 49                  , 395             , 49          , 395     
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 2         , 50        , 48                  , 342             , 48          , 342     
 150um sapphire ball - FRESNEL AVE, REFLECTIVE COATING on CHANNEL SIDES and BOTTOM
 EMISSION (um), N_LENS, LENS_DIA (um), EFF (um), BFL (um), PDMS_CHAN_LENS (um), PDMS_LENS_DET (um), COAT_REFL , AIR_GAP (um), DET_RAD (um), BASE_RAYS, N_RAYS
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 0           , 2         , 50        , 47                  , 356            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .0025       , 2         , 50        , 48                  , 360            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .01         , 2         , 50        , 48                  , 352            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .0225       , 2         , 50        , 47                  , 357            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .04         , 2         , 50        , 44                  , 375            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .0625       , 2         , 50        , 52                  , 375            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .09         , 2         , 50        , 48                  , 365            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .1225       , 2         , 50        , 44                  , 381            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .16         , 2         , 50        , 49                  , 391            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .2025       , 2         , 50        , 49                  , 404            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .25         , 2         , 50        , 47                  , 429            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .3025       , 2         , 50        , 48                  , 418            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .36         , 2         , 50        , 51                  , 436            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .4225       , 2         , 50        , 56                  , 460            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .49         , 2         , 50        , 61                  , 479            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .5625       , 2         , 50        , 57                  , 496            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .64         , 2         , 50        , 53                  , 439            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .7225       , 2         , 50        , 56                  , 503            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .81         , 2         , 50        , 59                  , 560            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .9025       , 2         , 50        , 57                  , 538            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , 1           , 2         , 50        , 64                  , 588            
 .59       , 1.768     , 150        , 196.15 , 121.15 ,121.1538461538461 , 170              , .01         , 2         , 50        , 48                  , 352            
