  
 LENS DETECTOR DISTRIBUTION, CONSTANT LASER POSITION, BARE channel, bare ball, CY5 fluorophore, with media/coating definitions, new excitation spot/emission calculations
 EX_POW (W), SPOT_DIA, N_LENS, LENS_DIA (um), EFL (um), PDMS_LENS_DET (um), WD_PDMS, ANG, X_SHIFT, DIFF_X, DET_RAD (um), EX_DET_R, EX_DET_F, EX_SPOT_R, EX_SPOT_F, SPOT_DET_R, SPOT_DET_F, THETA, SNR
 .0004    ,         10, 1.76      , 250        , 333.33 , 200              , 658.333333, 33.71626, 449      , 0          , 324       , 0          , 0          , 0           , 0           , 732          , 19691310     , 31.39458, -1    
 , , 2.21     
 , , ,150        
 , ,, , ,0               
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 25        , 0          , 0          , 1           , .00001014934, 147          , 3954483      , 13.92775, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 36        , 0          , 0          , 1           , .00001014934, 344          , 9254028      , 21.37734, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 49        , 0          , 0          , 1           , .00001014934, 1198         , 32227670     , 40.50052, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 64        , 0          , 0          , 1           , .00001014934, 1240         , 33357520     , 41.23607, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 81        , 0          , 0          , 1           , .00001014934, 1240         , 33357520     , 41.23607, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 100       , 0          , 0          , 1           , .00001014934, 1243         , 33438220     , 41.2882 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 121       , 0          , 0          , 1           , .00001014934, 1243         , 33438220     , 41.2882 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 144       , 0          , 0          , 1           , .00001014934, 1243         , 33438220     , 41.2882 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 169       , 0          , 0          , 1           , .00001014934, 1244         , 33465130     , 41.30556, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 196       , 0          , 0          , 1           , .00001014934, 1251         , 33653430     , 41.42694, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 225       , 0          , 0          , 1           , .00001014934, 1252         , 33680330     , 41.44425, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 256       , 0          , 0          , 1           , .00001014934, 1254         , 33734130     , 41.47887, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 289       , 52         , .0000226203, 1           , .00001014934, 1256         , 33787940     , 41.51346, .14E13
 .0004    ,         10, 2.21      , 150        , 106.25 , 0                , 181.25    , 66.44429, 449      , 0          , 324       , 5722       , .3221563   , 1           , .00001014934, 1259         , 33868640     , 41.5653 , .105E9
 , ,, , ,10              
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 25        , 0          , 0          , 0           , 0           , 1259         , 33868640     , 41.5653 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 36        , 0          , 0          , 0           , 0           , 1259         , 33868640     , 41.5653 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 49        , 0          , 0          , 0           , 0           , 1259         , 33868640     , 41.5653 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 64        , 0          , 0          , 0           , 0           , 1259         , 33868640     , 41.5653 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 81        , 0          , 0          , 0           , 0           , 1259         , 33868640     , 41.5653 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 100       , 0          , 0          , 0           , 0           , 1259         , 33868640     , 41.5653 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 121       , 0          , 0          , 0           , 0           , 1259         , 33868640     , 41.5653 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 144       , 0          , 0          , 0           , 0           , 1259         , 33868640     , 41.5653 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 169       , 0          , 0          , 0           , 0           , 1259         , 33868640     , 41.5653 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 196       , 0          , 0          , 0           , 0           , 1259         , 33868640     , 41.5653 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 225       , 0          , 0          , 0           , 0           , 1259         , 33868640     , 41.5653 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 256       , 0          , 0          , 0           , 0           , 1259         , 33868640     , 41.5653 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 289       , 0          , 0          , 0           , 0           , 1259         , 33868640     , 41.5653 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 10               , 191.25    , 65.38082, 449      , 0          , 324       , 4564       , .1233137   , 0           , 0           , 1259         , 33868640     , 41.5653 , .274E9
 , ,, , ,20              
 .0004    ,         10, 2.21      , 150        , 106.25 , 20               , 201.25    , 64.33514, 449      , 0          , 25        , 0          , 0          , 2           , .00001643661, 162          , 4357998      , 14.62479, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 20               , 201.25    , 64.33514, 449      , 0          , 36        , 0          , 0          , 2           , .00001643661, 430          , 11567520     , 23.93588, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 20               , 201.25    , 64.33514, 449      , 0          , 49        , 0          , 0          , 2           , .00001643661, 1281         , 34460440     , 41.94386, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 20               , 201.25    , 64.33514, 449      , 0          , 64        , 0          , 0          , 2           , .00001643661, 1281         , 34460440     , 41.94386, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 20               , 201.25    , 64.33514, 449      , 0          , 81        , 0          , 0          , 2           , .00001643661, 1282         , 34487330     , 41.96101, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 20               , 201.25    , 64.33514, 449      , 0          , 100       , 0          , 0          , 2           , .00001643661, 1284         , 34541110     , 41.99527, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 20               , 201.25    , 64.33514, 449      , 0          , 121       , 0          , 0          , 2           , .00001643661, 1285         , 34568010     , 42.0124 , -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 20               , 201.25    , 64.33514, 449      , 0          , 144       , 0          , 0          , 2           , .00001643661, 1286         , 34594910     , 42.02951, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 20               , 201.25    , 64.33514, 449      , 0          , 169       , 0          , 0          , 2           , .00001643661, 1286         , 34594910     , 42.02951, -1    
 .0004    ,         10, 2.21      , 150        , 106.25 , 20               , 201.25    , 64.33514, 449      , 0          , 196       , 0          , 0          , 2           , .00001643661, 1288         , 34648710     , 42.06373, -1    
